timestamp,body,source,language_guess,possibly_sensitive,retweet_count,reply_count,like_count,quote_count,impression_count,is_retweet,retweeted_user,is_quote_tweet,quoted_user,is_quote_withheld,is_reply,replied_user,is_withheld,hashtags,urls,mentions,place_name,sentiment
2023-10-07 23:59:53,"@uknowsomething1 @cirnosad Putin the Zionist caught Israel on fire and wants to return to 1967 borders. 

Very compelling narrative",Twitter for Android,en,no,0,0,2,0,190,no,NA,no,,no,yes,uknowsomething1,no,,,"uknowsomething1,cirnosad",,-0.06454972244
2023-10-07 23:59:53,Hitting Hamas terrorists is necessary but the war can’t be won entirely in Gaza. The head of the snake must be crushed in Tehran and everyone knows it. The question is if Israel is ready at long last to do what it takes to win this war.,Twitter for iPhone,en,no,2,0,3,0,329,no,NA,no,,no,no,,no,,,,,-0.3162936399
2023-10-07 23:59:53,"@JackPosobiec Quick and decisive must be the approach and territorial security gains must be achieved loaded up front for Israel.

Do not fall for the slow walk of death that Ukraine did by the warmongers.",Twitter for Android,en,no,0,0,0,0,19,no,NA,no,,no,yes,MathewDav1d,no,,,JackPosobiec,,0.4472135955
2023-10-07 23:59:53,"@dyingscribe Lmao how did you think war was like ??? Being oppressed during decades builds anger, of course it won't be pretty, of course civilians didn't ask for any of that, the blame goes on both parties, but you can't say that israel as a gouvernement didn't ignite the situation",Twitter for Android,en,no,0,2,21,1,7472,no,NA,no,,no,yes,dyingscribe,no,,,dyingscribe,,-0.1666666667
2023-10-07 23:59:53,"@natanlmaciel Tem que orar para Israel passar o cerol nessa putada toda de palestinos quando o bicho pega fica os frouxos orando pela paz, tem que orar agora é pela guerra  bundão porque a paz já acabou.",Twitter Web App,pt,no,0,0,1,0,93,no,NA,no,,no,yes,natanlmaciel,no,,,natanlmaciel,,0
2023-10-07 23:59:53,@vonderleyen Condenaste el ataque de Israel recientemente contra los Palestinos en la mezquita de Al Aqsa? Por qué un ataque a Israel causa más escándalo que un ataque de Israel contra la Franja de Gaza o la misma palestina? Inmorales!,Twitter for Android,es,no,0,0,1,0,161,no,NA,no,,no,yes,vonderleyen,no,,,vonderleyen,,0
2023-10-07 23:59:53,@juanpedromir Juan Pedro que pensas del genocidio que ha llevado a cabo los sucesivos gobiernos de Israel? Se nota a la legua en algunos la justificación de estos hechos.,Twitter Web App,es,no,0,0,0,0,94,no,NA,no,,no,yes,juanpedromir,no,,,juanpedromir,,0
2023-10-07 23:59:53,"Eu não estou crendo que pessoas que sigo vibraram com a morte de civis israelenses por ataque do Hamas. Clamam por vingança, acham que o povo de Israel merece, mas não pensam nas consequências desse ataque para o povo dos dois Estados.",Twitter Web App,pt,no,0,1,1,0,152,no,NA,no,,no,no,,no,,,,,0
2023-10-07 23:59:53,¿Qué espera la @RC5Oficial para unirse al festejo de #Hamas?,Twitter for Android,es,no,1,0,2,0,602,no,NA,yes,agusantonetti,no,no,,no,Hamas,,RC5Oficial,,0
2023-10-07 23:59:52,"@gugachacra só falando de crianças israelenses? E as crianças palestinas mortas por Israel há vários anos, não merecem solidariedade? Hipocrisia.",Twitter for Android,pt,no,0,0,0,0,153,no,NA,yes,brealt,no,no,gugachacra,no,,,gugachacra,,0
2023-10-07 23:59:52,"La violencia nunca será el camino

Mi más enérgico repudio y condena al ataque terrorista contra el Estado de #Israel y solidaridad con las víctimas civiles, ante el estupor y consternación de imágenes que laceran el alma de una comunidad internacional que  aboga por la PAZ.",Twitter for Android,es,no,0,0,6,0,290,no,NA,no,,no,no,,no,Israel,,,,-0.03686048904
2023-10-07 23:59:52,@SLondono00 A ti te colgaria de una grua Hamas o la Teocracia iraní que financia y patrocina este show militarmente inutil sin pestañear y todavia con equidistancias fake con Israel que hasta los Saudies quieren que les manden embajador. Enterao.,Twitter for Android,es,no,0,0,3,0,244,no,NA,no,,no,yes,SLondono00,no,,,SLondono00,,-0.3202563076
2023-10-07 23:59:52,@CocoaFox023 What are your thoughts on Hamas attacking Israel?,Twitter Web App,en,no,0,0,1,0,100,no,NA,no,,no,no,CocoaFox023,no,,,CocoaFox023,,-0.1666666667
2023-10-07 23:59:52,"@thevivafrei With the narrative going around ""Israel has a right to defend itself"" on every world leaders headline and the sheer incompetence of the Israeli security forces...somethings off. 💯 like, then have a fucking ""IRON DOME"" ffs..and paragliders just floated it? Cmon. https://t.co/YxTYvl3m6Y",Twitter for Android,en,no,0,0,0,0,26,no,NA,no,,no,yes,thevivafrei,no,,,thevivafrei,,0.009622504486
2023-10-07 23:59:52,@SenSanders Nope. Israel now has the right to go in and unleash hell.,Twitter for iPhone,en,no,0,0,0,0,81,no,NA,no,,no,yes,SenSanders,no,,,SenSanders,,0
2023-10-07 23:59:52,"@Reverend_Makers Hamas don't care about their people , only their ideology, learn that ...",Twitter for Android,en,no,0,1,0,0,106,no,NA,no,,no,yes,Reverend_Makers,no,,,Reverend_Makers,,-0.2218800785
2023-10-07 23:59:52,"@stillgray Hmm, partially true, America needs Israel more than what people realise… my feeling Israel is like Taiwan in that sense. They’ll put boots on the ground if Arab states were to get involved - make no mistake, the US will get involved if this happens",Twitter for iPhone,en,no,0,4,3,0,1866,no,NA,no,,no,yes,stillgray,no,,,stillgray,,0.09819805061
2023-10-07 23:59:52,"@lanadeholanda Só tem uma coisa, justo ou não Israel existe, ocupa aquele território ali no mapa, e NADA vai alterar isso. Os palestinos têm 2 opções: aceitar e viver suas vidas em paz, buscando prosperidade e felicidade na medida do possível, ou passar o resto de suas vidas na miséria.",Twitter Web App,pt,no,0,0,0,0,84,no,NA,no,,no,yes,lanadeholanda,no,,,lanadeholanda,,0
2023-10-07 23:59:52,"@E_FLEISCHMAN Estimado Eddie, lamento lo ocurrido en Israel. Espero se solucione pronto. Con el terrorismo NO SE NEGOCIA. Si hace falta entrar en guerra con Qatar o Irán así será. Pero no debemos dejar de lado el apoyo que Joe Biden le dio a Irán. Estoy seguro que lo usan para este atentado.",Twitter Web App,es,no,4,0,18,0,530,no,NA,no,,no,yes,E_FLEISCHMAN,no,,,E_FLEISCHMAN,,0
2023-10-07 23:59:52,"Me acaban de informar que mi hermano lamentablemente quedó entre el fuego cruzado, haremos lo posible por recuperar su cuerpo. 

Vuela alto hermano, solo querías cumplir tu sueño. 🕊️

#Israel https://t.co/mNjkA5Yl9M",Twitter for iPhone,es,no,5,2,16,0,1367,no,NA,no,,no,no,,no,Israel,,,,0
2023-10-07 23:59:52,"@IrishRugby How about posting your support on this day for the CHILDREN OF ISRAEL that have been killed, maimed and brutalized by a Palestinian terrorist group?",Twitter for iPhone,en,no,0,1,1,0,124,no,NA,no,,no,yes,IrishRugby,no,,,IrishRugby,,-0.1961161351
2023-10-07 23:59:52,"@timand2037 @HaidarAkarar So you have no sympathy for them? If you thought Gaza was a colony of Israel, watch what happens next.",Twitter Web App,en,no,0,1,0,0,202,no,NA,no,,no,yes,timand2037,no,,,"timand2037,HaidarAkarar",,-0.08333333333
2023-10-07 23:59:52,"mídia ocidental tratando o ataque do Hamas como uma aleatoriedade, acordou com o ovo virado e decidiu atacar sem motivo",Twitter for Android,pt,no,0,0,0,0,28,no,NA,no,,no,no,,no,,,,,0
2023-10-07 23:59:52,@WalshFreedom And HAMAS is controlled by IRAN who Biden and the Democrats just gave BILLIONS of American taxpayers money! https://t.co/uP4AU7koe2,Twitter for Android,en,no,0,0,1,0,33,no,NA,no,,no,yes,WalshFreedom,no,,,WalshFreedom,,0.1376494403
2023-10-07 23:59:52,@leslibless Actually this was a 30 year old tourist from Germany who was visiting Israel for a music festival.,Twitter for iPhone,en,no,0,0,0,0,70,no,NA,no,,no,yes,leslibless,no,,,leslibless,,0.2592724864
2023-10-07 23:59:52,"Itália, Azerbaijão, República Checa e à União Europeia acenderam a bandeira de Israel em solidariedade ao povo de Israel. 🇮🇱🇮🇹🇦🇿🇨🇿🇪🇺 https://t.co/CCxyMWMqKF",Twitter for Android,pt,no,0,0,1,0,782,no,NA,no,,no,no,,no,,,,,0
2023-10-07 23:59:52,@IsraeliPM time to end the term of Hamas.. the Gaza strip .. time to redefine with the world grace! 🙏🏻.. Hezbollah..  it is over!,Twitter for iPhone,en,no,0,0,0,0,43,no,NA,no,,no,yes,IsraeliPM,no,,,IsraeliPM,,0
2023-10-07 23:59:52,@PopularLiberal Putin and MBS finance Hamas,Twitter Web App,en,no,0,0,1,0,43,no,NA,no,,no,yes,PopularLiberal,no,,,PopularLiberal,,0
2023-10-07 23:59:52,"Fontes locais referem que dezenas de blindados e milhares de soldados israelenses já estão junto à fronteira com a Faixa de Gaza. Pelo teor do recente pronunciamento de Netanyahu, que prometeu transformar as cidades onde o Hamas se esconde, não está descartada a opção de invasão. https://t.co/1vDBuwVWqU",Twitter Web App,pt,no,0,0,2,0,404,no,NA,no,,no,no,,no,,,,,0
2023-10-07 23:59:52,"@LapriseMaxime Facile à deviner. Quant tu participes à des ballados avec un certain trou de cul de gauchiste comme Fred Savard c'est que tu aimes bien les extrémistes religieux musulmans comme le Hamas, le Hezbollah et la bande de fous furieux de l'Iran.",Twitter Web App,fr,no,0,1,1,0,177,no,NA,no,,no,yes,LapriseMaxime,no,,,LapriseMaxime,,0
2023-10-07 23:59:52,"@RitaPanahi this is how israel got their country through terrirism

https://t.co/5KlgrSSaq5",Twitter Web App,en,no,0,0,0,0,125,no,NA,no,,no,yes,RitaPanahi,no,,https://en.wikipedia.org/wiki/King_David_Hotel_bombing,RitaPanahi,,0
2023-10-07 23:59:52,"@yogi_bintoro @yo2thok Kemungkinan dapet pas di barak atau pos militer dan mereka tentara, banyak juga tentara wanita  israel berjaga di post",Twitter Web App,in,no,0,0,0,0,812,no,NA,no,,no,yes,yogi_bintoro,no,,,"yogi_bintoro,yo2thok",,0
2023-10-07 23:59:52,Biden administration recently sent Hamas 6  billion dollars. Today he condemns Hamases actions and plans support for Israel.  Who doesn’t get it by now the DS is kickstarting WWIII,Twitter for iPhone,en,no,1,2,2,0,1049,no,NA,no,,no,no,,no,,,,,0
2023-10-07 23:59:51,"Y aprovecho para condenar de nuevo, desde el fondo de mi alma y de mis visceras, al estado de Israel. MALDITO SEAS ESTADO DE ISRAEL.",Twitter for iPhone,es,no,0,0,1,0,173,no,NA,no,,no,yes,LowZab,no,,,,,0
2023-10-07 23:59:51,"@ScoopUrban Plenty of Islamic nations all around Israel. 
Get out and go to one of them if they are so great.",Twitter for iPhone,en,no,0,0,2,0,170,no,NA,no,,no,yes,ScoopUrban,no,,,ScoopUrban,,0.3535533906
2023-10-07 23:59:51,"sacrificando seu povo por um ideal.
Mais de 75 anos ocupando um solo ""sagrado""  para todos os palestinos.

Hamas respondeu ao ataque que Israel provocou  nesta semana no aeroporto da Síria mas a mídia sequer noticiou já que Israel está alinhado aos EUA.",Twitter for Android,pt,no,0,1,6,0,3880,no,NA,no,,no,yes,Luans1989,no,,,,,0.4082482905
2023-10-07 23:59:51,"@BlindenbergNin3 @_Elenamazing Fdp il attaque tous les jours, israel est littéralement le pays le plus condamné par l onu à cause des violences inhumaines orchestré sur le peuple palestinien mais vu que Israël est littéralement la pute des états Unis ils ont rien comme sanction",Twitter for Android,fr,no,0,1,0,0,133,no,NA,no,,no,yes,BlindenbergNin3,no,,,"BlindenbergNin3,_Elenamazing",,-0.03726779962
2023-10-07 23:59:51,🔴  La HISTORIA PROHIBIDA de ISRAEL | El MEJOR DOCUMENTAL que DEBES VER HOY https://t.co/M9GHSkNQ2c a través de @YouTube,Twitter Web App,es,no,0,0,0,0,97,no,NA,no,,no,no,,no,,https://youtu.be/1F1svh7SWhM?si=i9BEtMTo7IGX7Ssw,YouTube,,0
2023-10-07 23:59:51,"Israel has the right to self-defense
What about Palestine rights. #Hypocricy of the west                            No one Except Allah will help you My Brothers of Palestine.#طوفان_الأقصى #FreePalestine #Palestinian https://t.co/3NunBo7ABh",Twitter for Android,en,no,0,0,0,0,363,no,NA,no,,no,no,,no,"Hypocricy,طوفان_الأقصى,FreePalestine,Palestinian",,,,0.3165869118
2023-10-07 23:59:51,@avelincore22 @idextratime cinta damai sampai dijajah Israel,Twitter Web App,in,no,0,1,0,0,161,no,NA,no,,no,yes,avelincore22,no,,,"avelincore22,idextratime",,0
2023-10-07 23:59:51,@FmMosca ciò che accadrà in Francia sarà nulla in confronto a quello che succederà in quella martoriata terra 😔Il criminale Netanyahu ha promesso la distruzione della striscia di Gaza. Ha invitato 1.700.000 abitanti ad evacuare. E allora W Hamas e Hezbollah. Basta.,Twitter for Android,it,no,0,1,2,0,555,no,NA,no,,no,yes,FmMosca,no,,,FmMosca,,0
2023-10-07 23:59:51,@Israel_katz FU2 https://t.co/gvcVzxQaln,Twitter for iPhone,und,no,0,0,0,0,317,no,NA,no,,no,yes,Israel_katz,no,,,Israel_katz,,0
2023-10-07 23:59:51,They are realising publishing their war crimes will let the world see the truth about Hamas terrorists .#IStandWithIsrael,Twitter for iPhone,en,no,0,0,0,0,79,no,NA,yes,mkordy90,no,no,,no,IStandWithIsrael,,,,0.1178511302
2023-10-07 23:59:51,Israel entra en guerra con Palestina??? Décadas de opresión del estado de Israel hacia los palestinos y resulta que son los sionistas son los buenos? Deseo de todo corazón la muerde del ejército Israelí.,Twitter for iPhone,es,no,0,2,2,0,795,no,NA,yes,ValenciaGermanC,no,no,,no,,,,,-0.1020620726
2023-10-07 23:59:51,"@christinafinn8 @MichealMartinTD Tell us @MichealMartinTD how many Palestinians will it be acceptable for Israel to kill?
How many (more) war crimes should they commit.
Not that you have been too vocal about the ones that led us here.
You continue to let your country down.",Twitter for iPhone,en,no,0,0,2,0,107,no,NA,no,,no,yes,TacticALmover,no,,,"christinafinn8,MichealMartinTD,MichealMartinTD",,-0.0625
2023-10-07 23:59:51,"@BillGoldfarb @ArsenalAnoop There was an invasion by the Hamas and innocent people are dying in Isreal, if the reverse is the case I will stand with Palestine and I'm sure Zinchenko will do the same. Is not about religion, is about humanity.",Twitter for Android,en,no,0,1,0,0,188,no,NA,no,,no,yes,BillGoldfarb,no,,,"BillGoldfarb,ArsenalAnoop",,-0.05070925528
2023-10-07 23:59:51,"Situación fuera de control en una dura guerra entre Israel y Gaza con más de 430 muertos 

🔗https://t.co/XpOXsx1Rqc

#EyRNews #IsraelUnderAttack #IStandWithIsrael #GazaUnderAttack",Twitter for Android,es,no,0,0,0,0,295,no,NA,no,,no,no,,no,"EyRNews,IsraelUnderAttack,IStandWithIsrael,GazaUnderAttack",https://goo.su/HnnSjAU,,,-0.05
2023-10-07 23:59:51,@bdomenech @DebXan FUCK #Israel and FUCK Net-Hen-Yahoo.,Twitter Web App,en,no,0,0,0,0,54,no,NA,no,,no,yes,bdomenech,no,Israel,,"bdomenech,DebXan",,-0.6666666667
2023-10-07 23:59:51,"Daar gaan we weer. ""I stand with Israel"". Compleet met vlag. Waar zag ik dat eerder?
Want Israel is zo'n schattig landje, met zo'n lieve regering.
Man, man, man. Kijk je ook naar de video's van wat de Palestijnen wordt aangedaan? Nee, he?",Twitter for Android,nl,no,0,0,0,0,66,no,NA,yes,Gerritsen_Dan,no,no,,no,,,,,0
2023-10-07 23:59:51,"@Biedaboo @C338i @ZOrtiz99 @POTUS Many Muslims were angry about what the terrorist Hamas did to that woman, given that Islam commands us not to kill women in wars, so be careful and do not generalize because generalizations are the language of the ignorant🙏",Twitter for iPhone,en,no,0,1,0,0,79,no,NA,no,,no,yes,Biedaboo,no,,,"Biedaboo,C338i,ZOrtiz99,POTUS",,0.1884445904
2023-10-07 23:59:51,@RepMTG Thats not even true. You are 100% lying. Having control in this region for the USA as always revolved with the US arming Israël. Its been the US politics since the  World War II. But hey you probably have 0 clue who was involved in WW2 on how the US pushed their supremacy plan,Twitter for Android,en,no,0,0,0,0,90,no,NA,no,,no,yes,RepMTG,no,,,RepMTG,,0
2023-10-07 23:59:51,"@POTUS So is your support of hamas governed ""palestine."" https://t.co/YfoOoGrZg7",Twitter Web App,en,no,0,0,0,0,24,no,NA,no,,no,yes,POTUS,no,,https://www.state.gov/u-s-assistance-for-the-palestinian-people/,POTUS,,0.1666666667
2023-10-07 23:59:51,"@LyonPopulaire Aussi cons et crades que les mecs qui taguent Free Palestine de partout, mais faut croire que c'est vous bande d'attardés.",Twitter for Android,fr,no,0,0,0,0,33,no,NA,no,,no,yes,LyonPopulaire,no,,,LyonPopulaire,,-0.1066003582
2023-10-07 23:59:51,"@caioblinder Porque Israel abandonou a Resolução No. 194 de 1948 da ONU???

Em tempo, sou contra qualquer terrorista, judeu ou muçulmano.",Twitter for Android,pt,no,0,0,0,0,77,no,NA,no,,no,yes,caioblinder,no,,,caioblinder,,0
2023-10-07 23:59:51,"Nossa, abri o perfil daquela moça que mataram lá em Israel. Como pode né, parecia tão cheia de vida. Pra quê tanto ódio no mundo? O que isso vai nos trazer de bom, hein?
Parece papo meio hippie mas é só de alguém que tem cada vez menos fé na humanidade😪",Twitter for Android,pt,no,0,0,1,0,172,no,NA,no,,no,no,,no,,,,,0
2023-10-07 23:59:51,"@simonateba It's like July 4th. 
You may ask - When will the fireworks end? 
Well, they end when they run out of fireworks. 

Likewise - When will Hamas stop bombing Israel? 
Well, they end when Hamas runs out of $6 Billion worth of rockets bought and paid for by our Screwup-in-chief.",Twitter Web App,en,no,0,0,0,0,128,no,NA,no,,no,yes,simonateba,no,,,simonateba,,0
2023-10-07 23:59:50,"Thank u @RitchieTorres I hope NY #Democrats denounce @nycDSA 4 celebrating killing &amp; kidnapping of civilian women &amp; children @AOC @RepBowman @SenatorBrisport @SenGonzalezNY, u were all endorsed by Dem Socialists Where do u stand? #IsraelUnderAttack #Hamas #Israel_under_attack https://t.co/EkLzSxlSIS",Twitter for iPhone,en,no,0,0,0,0,701,no,NA,no,,no,no,,no,"Democrats,IsraelUnderAttack,Hamas,Israel_under_attack",,"RitchieTorres,nycDSA,AOC,RepBowman,SenatorBrisport,SenGonzalezNY",,-0.04351941399
2023-10-07 23:59:50,@MarinaMedvin Now do a thread on what Israel has been doing to Palestinians for decades,Twitter for iPhone,en,no,0,0,2,0,142,no,NA,no,,no,yes,MarinaMedvin,no,,,MarinaMedvin,,0
2023-10-07 23:59:50,"194 countries have to admit that #isreal have no country
 isreal are illegal state 
#AlAqsaFlood #Hezbollah #Hamas #طوفان_القدس #طوفان_الأقصى 
We will never ever accept isreal as state 
#PalestineForever https://t.co/n9r04yTtvd",Twitter for iPhone,en,no,4,0,6,0,3328,no,NA,no,,no,no,,no,"isreal,AlAqsaFlood,Hezbollah,Hamas,طوفان_القدس,طوفان_الأقصى,PalestineForever",,,,-0.2366431913
2023-10-07 23:59:50,Ojala tambien se levante la voz por el genocidio palestino que se viene tras la vendetta de israel,Twitter for Android,es,no,0,0,0,0,87,no,NA,yes,thecliniccl,no,no,,no,,,,,-0.1885618083
2023-10-07 23:59:50,"Los que exigen un país libre son los que en estos momentos ""apoyando Israel.",Twitter for Android,es,no,0,0,0,0,82,no,NA,no,,no,no,,no,,,,,0
2023-10-07 23:59:50,"A shady attack, after this time no country will be able to speak out against Israel's attack #Hamas",Twitter for Android,en,no,0,0,0,0,407,no,NA,no,,no,no,,no,Hamas,,,,-0.1178511302
2023-10-07 23:59:50,@9mm_smg @XGavinMcInnes This Scottish Canadian living in the United States and married to an Indian really loves Israel for some reason.,Twitter Web App,en,no,0,0,0,0,78,no,NA,no,,no,yes,9mm_smg,no,,,"9mm_smg,XGavinMcInnes",,0.7206184213
2023-10-07 23:59:50,@IrvingGatell Que viva Israel,Twitter for iPhone,es,no,0,0,2,0,261,no,NA,no,,no,yes,IrvingGatell,no,,,IrvingGatell,,0
2023-10-07 23:59:50,"@marcospeckel Quedó demostrada la vulnerabilidad de Israel, mientras israel siga abusando, desplazando y asesinando palestinos, ningún usurpador de tierra podrá vivir tranquilo. 

Israel debe entrar en un verdadero proceso de diálogo y paz, devolver las tierras robadas, reconocer  Palestina",Twitter for Android,es,no,0,0,0,0,68,no,NA,no,,no,yes,marcospeckel,no,,,marcospeckel,,0
2023-10-07 23:59:50,"@POTUS Why did this happen, was Israel unable to prevent it or did it deliberately allow Hamas to surrender and Israel created an alibi for revenge...?",Twitter for Android,en,no,0,0,0,0,88,no,NA,no,,no,yes,POTUS,no,,,POTUS,,-0.3922322703
2023-10-07 23:59:50,"@kompascom Bangsaatt .... 
Hamas itu bukan teroris ..
Zionist Israel yg teroris ...",Twitter for Android,in,no,0,0,0,0,97,no,NA,no,,no,yes,kompascom,no,,,kompascom,,0
2023-10-07 23:59:50,"@SecBlinken @HakanFidan Turkey refuses to designate Hamas as a terrorist organization

Turkey is provided political and financial support to Hamas 

Turkey sponsors terrorism. @SFRCdems @SenateForeign https://t.co/HQCPIJFnho",Twitter for iPhone,en,no,0,0,2,0,50,no,NA,no,,no,yes,SecBlinken,no,,,"SecBlinken,HakanFidan,SFRCdems,SenateForeign",,-0.3440487832
2023-10-07 23:59:50,"اسرائیل باید از صفحه روزگار محو شود✌️
#FreePalestine 
#Palestine 
#طوفان_الأقصى https://t.co/S9tDmkN8Z0",Twitter Web App,fa,no,0,0,1,0,307,no,NA,no,,no,no,,no,"FreePalestine,Palestine,طوفان_الأقصى",,,,0
2023-10-07 23:59:50,"A imprensa tem colocado Israel como vítima.
#FreePalestine",Twitter for Android,pt,no,0,1,5,0,145,no,NA,no,,no,no,,no,FreePalestine,,,,0
2023-10-07 23:59:50,@albertdmcat Israel ens va donar soportt ???,Twitter for Android,ca,no,0,0,0,0,93,no,NA,no,,no,yes,albertdmcat,no,,,albertdmcat,,0
2023-10-07 23:59:50,@joifutidn @garethicke @NewWorldWhore You have got to be kidding. Israel is sitting on one of the largest oil reserves in the world. Their own pipeline will soon if not already be complete to Europe so they can EXPORT oil. Think again.,Twitter for Android,en,no,0,0,4,0,274,no,NA,no,,no,yes,joifutidn,no,,,"joifutidn,garethicke,NewWorldWhore",,0.08333333333
2023-10-07 23:59:50,Decenas de aviones de Israel bombardean edificios de #GazaUnderAttack. Al menos 232 muertos y más de 1 600 heridos,Twitter Web App,es,no,1,0,0,0,279,no,NA,yes,WAFANewsEnglish,no,no,,no,GazaUnderAttack,,,,0
2023-10-07 23:59:50,"@The_Gus_Show @thevivafrei I'm more conflicted by the fact that neither would have anything to call home if not for the west &amp; the Brits, honestly, the Brits should be stomping on both of them relentlessly the last 70 years instead of Israel becoming Germany and the Palestinians acting like they Vikings.",Twitter Web App,en,no,0,0,2,0,146,no,NA,no,,no,yes,The_Gus_Show,no,,,"The_Gus_Show,thevivafrei",,-0.4090913947
2023-10-07 23:59:50,"@DCIPalestine https://t.co/Jjrmsx9PNs

London police patrols increase as people accused of celebrating #Israel attacks

Police patrols have been increased in #London after videos emerged of people appearing to celebrate the attack on Israel, which a Government minister said was “glorifying the…",Twitter Web App,en,no,2,2,2,0,4325,no,NA,no,,no,yes,DCIPalestine,no,"Israel,London",https://whichuniversitys.com/london-police-patrols-increase-as-people-accused-of-celebrating-israel-attacks/,DCIPalestine,,-0.03768891807
2023-10-07 23:59:50,"🚨 #BREAKING | #Israel |#Palestine | #Falasteen | #Gaza | 
#غزة | #فلسطين

Video of the latest rocket attack towards Ashkelon. https://t.co/T9dPJSKBxs",Twitter for Android,en,no,2,0,4,1,4991,no,NA,no,,no,no,,no,"BREAKING,Israel,Palestine,Falasteen,Gaza,غزة,فلسطين",,,,-0.3485685012
2023-10-07 23:59:50,"•Guerra declarada entre Palestina e Israel 

•Sismo fuerte en Oaxaca… activa alerta sísmica en la CDMX 

Vamos por @Foro_TV https://t.co/osznbpFi2V",Twitter for iPhone,es,no,20,22,603,0,13611,no,NA,no,,no,no,,no,,,Foro_TV,,0
2023-10-07 23:59:50,@vanhoa2272 ISRAEL FIRST!,Twitter Web App,en,no,0,0,0,0,16,no,NA,no,,no,yes,vanhoa2272,no,,,vanhoa2272,,0
2023-10-07 23:59:50,"@ZelenskyyUa निर्दोषों की रक्षा करना भगवान!!
Pray for innocent 🙏
#Israel
#Gaza
#Hamas
#Palestine",Twitter for Android,hi,no,1,2,15,0,56532,no,NA,no,,no,yes,ZelenskyyUa,no,"Israel,Gaza,Hamas,Palestine",,ZelenskyyUa,,0
2023-10-07 23:59:50,"@randyhillier @cdnrefugee @BillboardChris Palestines goal is to rape and pillage Israel and wipe them off the map. They literally say this plainly. How can you defend them and call them victims? Amazing. I love what you’ve done for Cda. Youre a Cdn hero in my books, but this is outside your lane.",Twitter for iPhone,en,no,0,0,0,0,189,no,NA,no,,no,yes,randyhillier,no,,,"randyhillier,cdnrefugee,BillboardChris",,-0.3638034376
2023-10-07 23:59:50,"@nexta_tv No no no, if u want to aid then do it for Israel they need it much better and they’ll deserve it much more",Twitter for iPhone,en,no,0,0,0,0,83,no,NA,no,,no,yes,nexta_tv,no,,,nexta_tv,,0.5946707773
2023-10-07 23:59:50,for someone that desperately wants to look like us supporting israel…ok,Twitter for iPhone,en,no,0,0,1,0,256,no,NA,yes,BuzzingPop,no,no,,no,,,,,0.2165063509
2023-10-07 23:59:50,"@Sleepy_Josh98 The right supports Israel because they are a western style democracy in the middle east, an ally too.

The left supports ""Palestine"" because they see ""colonialism"" and hate western society and support the ""natives"".

The right doesn't support Isreal because of a ""prophecy"".",Twitter Web App,en,no,0,0,0,0,155,no,NA,no,,no,yes,Sleepy_Josh98,no,,,Sleepy_Josh98,,0.5590169944
2023-10-07 23:59:50,"@AndyUllucci @JonDBrien1 ""I don't condone violence, but"" is inherently implying the victim had it coming. To the extent Gaza is ""an open air prison,"" it's the doing of its leaders and the foreign funders who supposedly support it. This problem has been solvable for decades, and it isn't Israel that has…",Twitter Web App,en,no,0,2,0,0,157,no,NA,no,,no,yes,AndyUllucci,no,,,"AndyUllucci,JonDBrien1",,-0.2420614591
2023-10-07 23:59:50,"@mdfdecors @Liliberdade1 Eu ainda não entendi essa vacilada de Israel , mas o Hamas atacou covardemente, na noite de shabbat , é sagrado para judeus .",Twitter for iPhone,pt,no,0,0,1,0,56,no,NA,no,,no,yes,mdfdecors,no,,,"mdfdecors,Liliberdade1",,0
2023-10-07 23:59:50,@HuginnOdinsson @Dporiua @VaushV @sentdefender as has israel. several times. but the other side is not interested in peace.,Twitter for Android,en,no,0,1,1,0,79,no,NA,no,,no,yes,HuginnOdinsson,no,,,"HuginnOdinsson,Dporiua,VaushV,sentdefender",,0
2023-10-07 23:59:50,@SecBlinken @HakanFidan #FreePalestine #Palestine #Gazze https://t.co/qB60Ooflm9,Twitter for Android,qme,no,0,0,0,0,69,no,NA,no,,no,yes,SecBlinken,no,"FreePalestine,Palestine,Gazze",,"SecBlinken,HakanFidan",,0
2023-10-07 23:59:50,"@annietul0 @iluminatibot Palestine has been living in the worst discriminatory, apartheid, check points, open air prison",Twitter for iPhone,en,no,0,1,2,0,240,no,NA,no,,no,yes,annietul0,no,,,"annietul0,iluminatibot",,-0.5125
2023-10-07 23:59:49,@brianlilley @PierrePoilievre Palestinians have a right to their homes and land. @Stephenharper had the puppet read the script and parrot the stance of the #CPC.  Schills like you now echo it. To hell with the #CPC and muslim alliance - Pride is over right? The IDU prefer the far right zionists in Israel. https://t.co/w6fu6qk60w,Twitter Web App,en,no,0,0,2,1,132,no,NA,no,,no,yes,brianlilley,no,"CPC,CPC",,"brianlilley,PierrePoilievre,stephenharper",,0.2412090757
2023-10-07 23:59:49,@CollinRugg The dumb Palestinian test of Israel's resolve will now cost them dearly. I pray they do not shield themselves with civilians as is their habit.,Twitter Web App,en,no,0,0,0,0,58,no,NA,no,,no,yes,CollinRugg,no,,,CollinRugg,,0.152542554
2023-10-07 23:59:49,@EmmaRincon Imbecil usted que prefiere ignorar la historia y salir a decir idioteces palestina tiene derecho a luchar qué luchen y que luchen duro los sionistas de Israel son unos cerdos asesinos,Twitter Web App,es,no,0,0,1,0,65,no,NA,no,,no,yes,EmmaRincon,no,,,EmmaRincon,,0
